image,count,Latitude,Longitude,time,type,score,address
(유)오성알씨.png,0,36.4216090560865,127.423704564947,2000-01-01 03:38:35.642636,Large Waste Items,0,대전 대덕구 상서동 418-3
202411061415-36-316636-127-347495_jpg.rf.79ef2fb18c5b765ead9711ec6516fcea.jpg,3,36.316636,127.347495,2024-11-06 14:15:00.000000,Large Waste Items,0.30933333333333335,대전 서구 도안동 1369
202411061418-36-315697-127-346125_jpg.rf.e9aab1e2970ae7ad8efb2ab0e3dd7b81.jpg,5,36.315697,127.346125,2024-11-06 14:18:00.000000,Large Waste Items,0.49260000000000004,대전 서구 도안동 1369
202411061420-36-315055-127-346190_jpg.rf.f735fd248bc6690f4c75068de0897d1f.jpg,2,36.315055,127.34619,2024-11-06 14:20:00.000000,Large Waste Items,0.6795,대전 서구 도안동 1369
202411061423-36-314851-127-347123_jpg.rf.6b1796d5ce76d550ec8c684a8c23fafd.jpg,4,36.314851,127.347123,2024-11-06 14:23:00.000000,Large Waste Items,0.388,대전 서구 도안동 1369
202411061423-36-315046-127-346080_jpg.rf.bdc3f041759c2e28c0f15e1397a3584d.jpg,2,36.315046,127.34608,2024-11-06 14:23:00.000000,Large Waste Items,0.2825,대전 서구 도안동 1369
202411061431-36-309908-127-348185_jpg.rf.23fe7b1ddec31535d885e6cc9288d2da.jpg,5,36.309908,127.348185,2024-11-06 14:31:00.000000,Large Waste Items,0.6235999999999999,대전 서구 도안동 1564
202411061433-36-309089-127-349308_jpg.rf.680978375d34a5ce6bd988b65213fe68.jpg,6,36.309089,127.349308,2024-11-06 14:33:00.000000,Large Waste Items,0.45683333333333337,대전 서구 도안동 1564
202411081236-36-423913-127-407165-1_jpg.rf.0dfb1f31bd1bafebca3f8424e98cdc61.jpg,4,36.423913,127.407165,2024-11-08 12:36:00.000000,Large Waste Items,0.35925,대전 유성구 용산동 533-1
